model,split,metric,region,label,n,layer,mean,median,q25,q75
qwen2_5_vl_7b,train,attention_x_gate,generated_text,1,6252,21,0.2523766508384328,0.24469208717346191,0.19106928631663322,0.3061426877975464
qwen2_5_vl_7b,train,attention_x_gate,generated_text,1,6252,22,0.23545041033534556,0.22895733267068863,0.19557664915919304,0.26682577282190323
qwen2_5_vl_7b,train,attention_x_gate,generated_text,1,6252,23,0.14219400577831975,0.13244757056236267,0.09120680391788483,0.17966203391551971
qwen2_5_vl_7b,train,attention_x_gate,generated_text,1,6252,24,0.20580072306520802,0.19799436628818512,0.16657205671072006,0.23994817584753036
qwen2_5_vl_7b,train,attention_x_gate,generated_text,1,6252,25,0.2418281652765636,0.23421183228492737,0.19204222783446312,0.28646736592054367
qwen2_5_vl_7b,train,attention_x_gate,generated_text,1,6252,26,0.2560169806612163,0.2447076365351677,0.20576434582471848,0.29688236117362976
qwen2_5_vl_7b,train,attention_x_gate,generated_text,1,6252,27,0.21082080739073011,0.19398962706327438,0.1687426194548607,0.23668086528778076
qwen2_5_vl_7b,train,attention_x_gate,generated_text,1,6252,28,0.28816774848107335,0.2791192829608917,0.23655462637543678,0.32572173327207565
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,1,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,2,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,3,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,4,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,5,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,6,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,7,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,8,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,9,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,10,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,11,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,12,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,13,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,14,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,15,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,16,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,17,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,18,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,19,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,20,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,21,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,22,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,23,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,24,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,25,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,26,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,27,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,0,183,28,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,1,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,2,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,3,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,4,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,5,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,6,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,7,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,8,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,9,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,10,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,11,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,12,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,13,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,14,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,15,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,16,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,17,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,18,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,19,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,20,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,21,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,22,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,23,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,24,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,25,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,26,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,27,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,BOS,1,1549,28,0.0,0.0,0.0,0.0
qwen2_5_vl_7b,test,raw_attention,visual,0,183,1,0.030234228514257024,0.026217343285679817,0.019026988185942173,0.037692299112677574
qwen2_5_vl_7b,test,raw_attention,visual,0,183,2,0.027304248772357983,0.023663347586989403,0.018255461007356644,0.03283725120127201
qwen2_5_vl_7b,test,raw_attention,visual,0,183,3,0.02565423370201568,0.0222618505358696,0.017879778519272804,0.029589087702333927
qwen2_5_vl_7b,test,raw_attention,visual,0,183,4,0.03211611480060252,0.02512017823755741,0.018418421037495136,0.03728781081736088
qwen2_5_vl_7b,test,raw_attention,visual,0,183,5,0.017736102342402024,0.013865566812455654,0.009851580951362848,0.02159358374774456
qwen2_5_vl_7b,test,raw_attention,visual,0,183,6,0.041656788667572324,0.03453757241368294,0.02440465148538351,0.05347319133579731
qwen2_5_vl_7b,test,raw_attention,visual,0,183,7,0.02125336389601882,0.019087688997387886,0.013710809871554375,0.024560747668147087
qwen2_5_vl_7b,test,raw_attention,visual,0,183,8,0.05108663064168125,0.04435190185904503,0.027624369598925114,0.06985332071781158
qwen2_5_vl_7b,test,raw_attention,visual,0,183,9,0.11080435608498386,0.10653533041477203,0.06675462797284126,0.14889081567525864
qwen2_5_vl_7b,test,raw_attention,visual,0,183,10,0.12812686980259222,0.1267298310995102,0.09726151078939438,0.15097417682409286
qwen2_5_vl_7b,test,raw_attention,visual,0,183,11,0.06641167655709337,0.06253494322299957,0.05173312686383724,0.08171506598591805
qwen2_5_vl_7b,test,raw_attention,visual,0,183,12,0.11600725097286571,0.11203210055828094,0.08582878112792969,0.14958727359771729
qwen2_5_vl_7b,test,raw_attention,visual,0,183,13,0.1331670687640788,0.13179044425487518,0.10368632897734642,0.16085431724786758
qwen2_5_vl_7b,test,raw_attention,visual,0,183,14,0.15397790733908043,0.14581607282161713,0.11369325965642929,0.18379966914653778
qwen2_5_vl_7b,test,raw_attention,visual,0,183,15,0.30523335223233766,0.31234022974967957,0.24346888810396194,0.3730269819498062
qwen2_5_vl_7b,test,raw_attention,visual,0,183,16,0.1203350916586287,0.11314041912555695,0.08795586973428726,0.1570533588528633
qwen2_5_vl_7b,test,raw_attention,visual,0,183,17,0.23516668713157945,0.23291033506393433,0.1838149055838585,0.2941974401473999
qwen2_5_vl_7b,test,raw_attention,visual,0,183,18,0.15442574527012845,0.15392042696475983,0.10531804710626602,0.19706980139017105
qwen2_5_vl_7b,test,raw_attention,visual,0,183,19,0.12703997430091346,0.12473515421152115,0.09113984927535057,0.15371917933225632
qwen2_5_vl_7b,test,raw_attention,visual,0,183,20,0.2550812539507131,0.25614362955093384,0.20275146514177322,0.3052218407392502
qwen2_5_vl_7b,test,raw_attention,visual,0,183,21,0.20189108221175892,0.1969461888074875,0.14802301675081253,0.24031177163124084
qwen2_5_vl_7b,test,raw_attention,visual,0,183,22,0.23542135473483247,0.23411042988300323,0.19209149479866028,0.27670806646347046
qwen2_5_vl_7b,test,raw_attention,visual,0,183,23,0.28458677435833246,0.2914007902145386,0.2036193460226059,0.3531225621700287
qwen2_5_vl_7b,test,raw_attention,visual,0,183,24,0.1707795275975772,0.1660223752260208,0.11188347265124321,0.22460472583770752
qwen2_5_vl_7b,test,raw_attention,visual,0,183,25,0.1600185816730958,0.15553821623325348,0.11068416014313698,0.2027205005288124
qwen2_5_vl_7b,test,raw_attention,visual,0,183,26,0.14937638782494056,0.13955195248126984,0.0965745858848095,0.19455763697624207
qwen2_5_vl_7b,test,raw_attention,visual,0,183,27,0.26400407049499575,0.2557888627052307,0.19296865910291672,0.3258858174085617
qwen2_5_vl_7b,test,raw_attention,visual,0,183,28,0.3107647534073051,0.29605236649513245,0.20563716441392899,0.4137473702430725
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,1,0.045243496240613884,0.042891331017017365,0.02789945714175701,0.06148168444633484
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,2,0.03748871889590659,0.03725109621882439,0.024927327409386635,0.04751285910606384
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,3,0.03662240299473777,0.031883031129837036,0.02325298823416233,0.047775328159332275
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,4,0.050320384775638924,0.04143574461340904,0.024838481098413467,0.06985052675008774
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,5,0.027162276478959253,0.022836489602923393,0.012911351397633553,0.03464142233133316
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,6,0.05915516259790843,0.05285259336233139,0.033550672233104706,0.07641804218292236
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,7,0.03263886625069242,0.029689736664295197,0.01851375214755535,0.045289330184459686
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,8,0.06698717889354941,0.06751328706741333,0.03583502396941185,0.09129851311445236
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,9,0.13946718324079216,0.1391146332025528,0.09045761078596115,0.1769057810306549
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,10,0.1618264130045515,0.16266639530658722,0.12023650854825974,0.2035844773054123
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,11,0.08727912395817376,0.08702415227890015,0.06510623544454575,0.11010533571243286
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,12,0.14026207484189468,0.14640578627586365,0.11321034282445908,0.17088057100772858
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,13,0.16796148337154446,0.17088593542575836,0.13450641930103302,0.20750421285629272
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,14,0.1987733971075022,0.19399209320545197,0.1460208147764206,0.2540859580039978
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,15,0.3379497448928784,0.34378746151924133,0.29763954877853394,0.3887641727924347
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,16,0.14070719128066952,0.13786962628364563,0.10701965540647507,0.1704646199941635
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,17,0.27926683952109593,0.2855006456375122,0.23527823388576508,0.3301909863948822
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,18,0.1978766827875949,0.20186464488506317,0.1532326340675354,0.24028675258159637
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,19,0.16162746620537044,0.15798836946487427,0.12681423127651215,0.20044969022274017
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,20,0.2955124841905587,0.3071357309818268,0.2589033842086792,0.3427620232105255
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,21,0.24785864449619016,0.2550429403781891,0.19016797840595245,0.3067050576210022
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,22,0.2616920194283772,0.26482245326042175,0.22467650473117828,0.3049161732196808
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,23,0.3416745785510755,0.35402825474739075,0.276851624250412,0.41590186953544617
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,24,0.2054845052112911,0.21084754168987274,0.15518341958522797,0.25660350918769836
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,25,0.18090170973237288,0.18501366674900055,0.14081186056137085,0.2201174646615982
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,26,0.1691225031781593,0.16752038896083832,0.12334679067134857,0.2086125612258911
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,27,0.2982372786919481,0.29838937520980835,0.23157250881195068,0.36547696590423584
qwen2_5_vl_7b,test,raw_attention,visual,1,1549,28,0.35388833912795326,0.3584591746330261,0.2714594006538391,0.43415722250938416
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,1,0.14204255762240275,0.10584677010774612,0.06833817437291145,0.16916340589523315
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,2,0.20823872337738672,0.18438152968883514,0.13514427095651627,0.2507123500108719
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,3,0.2732978411059562,0.24863390624523163,0.19734708219766617,0.32169197499752045
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,4,0.18221066090090027,0.1556186079978943,0.1281622350215912,0.21493741124868393
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,5,0.7373201003491553,0.7358914613723755,0.6951342225074768,0.7827779352664948
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,6,0.6926750706844642,0.69831383228302,0.6537570655345917,0.7368404865264893
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,7,0.5661903805420047,0.5607446432113647,0.513958603143692,0.6157180070877075
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,8,0.5397374100698148,0.5382394194602966,0.4880994111299515,0.5784317553043365
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,9,0.5471232421085482,0.5465891361236572,0.5146539509296417,0.5774696171283722
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,10,0.46480014513099127,0.46938925981521606,0.40825316309928894,0.5170498788356781
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,11,0.5419661731667857,0.5366780161857605,0.4996940642595291,0.5831939578056335
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,12,0.48724156455264067,0.4840528070926666,0.43579861521720886,0.5253562927246094
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,13,0.4481379653586716,0.4340052008628845,0.3959782272577286,0.4914901554584503
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,14,0.3798179974158605,0.37329190969467163,0.32969023287296295,0.41693732142448425
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,15,0.41260448855454807,0.407433420419693,0.3687054216861725,0.4553881287574768
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,16,0.4166144857315418,0.41814494132995605,0.3819302022457123,0.46067866683006287
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,17,0.3870436803239291,0.38268446922302246,0.3326747268438339,0.4455781430006027
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,18,0.4303048817349262,0.43293264508247375,0.380964457988739,0.49130675196647644
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,19,0.36769828289910095,0.3763982951641083,0.325674369931221,0.4125465154647827
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,20,0.2877582145518944,0.28154924511909485,0.2487264946103096,0.3202400505542755
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,21,0.34426749851859983,0.34390899538993835,0.29620641469955444,0.38815751671791077
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,22,0.38343785971891686,0.3850439786911011,0.34770648181438446,0.4222536236047745
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,23,0.4758061348089104,0.4755529761314392,0.41234779357910156,0.5352932810783386
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,24,0.5432146851156578,0.5407099723815918,0.5003310889005661,0.5838561356067657
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,25,0.5209420517168409,0.526718020439148,0.4782435894012451,0.5692420899868011
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,26,0.520609997009319,0.5241414904594421,0.4621867537498474,0.5814804434776306
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,27,0.4751586431199736,0.48223552107810974,0.40305860340595245,0.5360735952854156
qwen2_5_vl_7b,test,raw_attention,prompt,0,183,28,0.3315804220451032,0.3262942433357239,0.2535850256681442,0.40874171257019043
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,1,0.2638059294222823,0.22525623440742493,0.1126941442489624,0.40721479058265686
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,2,0.30906715042037763,0.31213781237602234,0.18707475066184998,0.440563827753067
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,3,0.38667513360374584,0.3718598484992981,0.2564261555671692,0.5155913233757019
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,4,0.27880458592445023,0.27086541056632996,0.16695758700370789,0.38029745221138
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,5,0.7791106099848443,0.785610556602478,0.7362512350082397,0.8328174948692322
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,6,0.7282256343196946,0.7316743731498718,0.6773049831390381,0.784649133682251
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,7,0.6194098021539278,0.6192294359207153,0.5545557737350464,0.6881842017173767
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,8,0.6001393526234574,0.6013278365135193,0.5393435955047607,0.6723237633705139
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,9,0.5944593366382197,0.5920004844665527,0.5421438217163086,0.6504284739494324
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,10,0.5113691666805028,0.5176522731781006,0.4595166742801666,0.5620723366737366
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,11,0.5890090245250889,0.5931503772735596,0.5358709096908569,0.6476606130599976
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,12,0.5437551054206489,0.5319884419441223,0.4753172993659973,0.6241075992584229
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,13,0.49661158616886053,0.4900979995727539,0.430423378944397,0.5661876797676086
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,14,0.442914130400657,0.44501715898513794,0.38232630491256714,0.5029305219650269
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,15,0.4391987305002262,0.4335194528102875,0.3839886784553528,0.4934094250202179
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,16,0.46745883621963247,0.4538111388683319,0.4038594663143158,0.5178002715110779
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,17,0.4171807059574466,0.40565329790115356,0.3465633690357208,0.48079055547714233
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,18,0.4579687829149239,0.44811171293258667,0.3848666846752167,0.5201655030250549
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,19,0.38750654342599344,0.39031919836997986,0.3312477171421051,0.4478940963745117
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,20,0.3262148173471818,0.32104137539863586,0.27397778630256653,0.3724949359893799
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,21,0.37522167849533017,0.3694491386413574,0.30850937962532043,0.44480186700820923
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,22,0.40005390296027,0.4001159965991974,0.35282838344573975,0.4509851932525635
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,23,0.46443621952776915,0.4616437256336212,0.4074929654598236,0.5193954706192017
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,24,0.5400107274561871,0.5407329201698303,0.505596935749054,0.5770056247711182
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,25,0.5344698372350499,0.5442139506340027,0.4940532445907593,0.5838509798049927
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,26,0.5411172424346267,0.5511501431465149,0.48469623923301697,0.6052745580673218
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,27,0.46540409142814043,0.46246206760406494,0.40978947281837463,0.5185545682907104
qwen2_5_vl_7b,test,raw_attention,prompt,1,1549,28,0.32810790191318545,0.32349029183387756,0.2603831887245178,0.39117053151130676
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,1,0.8277471645282266,0.8704914450645447,0.8004993498325348,0.9082217216491699
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,2,0.7644608711284366,0.7948564291000366,0.7090868949890137,0.8431563973426819
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,3,0.701039321924168,0.727086067199707,0.655189573764801,0.7811075448989868
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,4,0.7856855762135135,0.8141595125198364,0.752998948097229,0.8499568104743958
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,5,0.24497294279395557,0.24758464097976685,0.19528958201408386,0.2932998090982437
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,6,0.26566698520235676,0.26362180709838867,0.22323276847600937,0.317576065659523
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,7,0.41257557989469645,0.42097198963165283,0.3612155169248581,0.4652700871229172
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,8,0.40917904675006866,0.4136944115161896,0.3722100704908371,0.4671403020620346
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,9,0.3420836485800196,0.3468502461910248,0.3034830838441849,0.3919259160757065
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,10,0.40708068762320637,0.41130560636520386,0.3532419800758362,0.4704228788614273
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,11,0.39161107163937364,0.3967975378036499,0.3506283313035965,0.43624116480350494
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,12,0.3967646496380613,0.4055018126964569,0.34464406967163086,0.45460665225982666
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,13,0.41869378879747754,0.43163320422172546,0.37485185265541077,0.47900111973285675
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,14,0.46620140872040733,0.48784616589546204,0.41239766776561737,0.5279046595096588
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,15,0.2821604649388725,0.2841123044490814,0.23671592772006989,0.32676516473293304
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,16,0.46303247721468815,0.4709106683731079,0.42835843563079834,0.5081199407577515
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,17,0.37778610235354937,0.38404834270477295,0.3283272236585617,0.44267453253269196
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,18,0.41527047411340184,0.4226192831993103,0.3631584495306015,0.47595080733299255
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,19,0.5052764062347308,0.5036085247993469,0.4611511528491974,0.554381787776947
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,20,0.45714532531024327,0.46857133507728577,0.40888479351997375,0.5102695226669312
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,21,0.45382335676195845,0.4641900062561035,0.39185868203639984,0.5165553987026215
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,22,0.3811211725238894,0.3828754425048828,0.3340616077184677,0.42273788154125214
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,23,0.2396245900276906,0.2390514463186264,0.18443504720926285,0.2886694371700287
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,24,0.2860047764302603,0.2813125252723694,0.23860317468643188,0.3276645690202713
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,25,0.3190283137755316,0.31827113032341003,0.26442481577396393,0.3690144866704941
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,26,0.32999625891609924,0.3171824514865875,0.2739814966917038,0.37287911772727966
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,27,0.26082034645184793,0.25334683060646057,0.21095804125070572,0.3005881905555725
qwen2_5_vl_7b,test,raw_attention,generated_text,0,183,28,0.3576805583440541,0.3566902279853821,0.30193498730659485,0.39937758445739746
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,1,0.6909576830285222,0.7282355427742004,0.5287026762962341,0.8595046401023865
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,2,0.6534433497814612,0.6486366391181946,0.5118626952171326,0.7856963872909546
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,3,0.5766982833672678,0.5960125923156738,0.4323950409889221,0.716231644153595
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,4,0.670871583202564,0.6862898468971252,0.5380946397781372,0.8022540807723999
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,5,0.19373050998725608,0.1882437765598297,0.12707602977752686,0.24712130427360535
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,6,0.21261090393255724,0.2090325504541397,0.13072919845581055,0.27895963191986084
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,7,0.3479470616967698,0.34985223412513733,0.26950663328170776,0.42127862572669983
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,8,0.33287705915870014,0.3289754092693329,0.2498127967119217,0.40724977850914
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,9,0.2660686248411972,0.2644129693508148,0.18158063292503357,0.332502156496048
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,10,0.32680243197912706,0.32613757252693176,0.23044605553150177,0.4030103385448456
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,11,0.3237102008427705,0.3215087354183197,0.2585350573062897,0.3873506784439087
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,12,0.3159882821445699,0.32064568996429443,0.21755285561084747,0.3981761932373047
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,13,0.3354196067468977,0.3451623022556305,0.24656254053115845,0.42105981707572937
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,14,0.3583085850371785,0.36460912227630615,0.2537848651409149,0.45150136947631836
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,15,0.22285543525984705,0.21614408493041992,0.15904346108436584,0.2707466185092926
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,16,0.3918318463533905,0.40668922662734985,0.3225257992744446,0.46739429235458374
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,17,0.303553863248762,0.3042256534099579,0.19394861161708832,0.3925461173057556
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,18,0.34414965920559126,0.34685802459716797,0.2398614138364792,0.433762788772583
qwen2_5_vl_7b,test,raw_attention,generated_text,1,1549,19,0.45086332884352004,0.45090100169181824,0.360441654920578,0.5297474265098572
