model,case_id,layer,strategy,lambda,finite_effect_norm
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,deterministic_random_region,0.0,1.8843246698379517
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,deterministic_random_region,0.25,1.8862155675888062
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,deterministic_random_region,0.5,1.888222098350525
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,deterministic_random_region,0.75,1.890343189239502
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,deterministic_random_region,1.0,1.8925784826278687
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,deterministic_random_region,1.25,1.8949271440505981
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,highest_p_ffn_token,0.0,0.246254101395607
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,highest_p_ffn_token,0.25,0.24736051261425018
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,highest_p_ffn_token,0.5,0.24875660240650177
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,highest_p_ffn_token,0.75,0.2504366636276245
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,highest_p_ffn_token,1.0,0.252394437789917
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,highest_p_ffn_token,1.25,0.2546232044696808
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,highest_8_region,0.0,0.19037239253520966
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,highest_8_region,0.25,0.20547093451023102
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,highest_8_region,0.5,0.22088146209716797
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,highest_8_region,0.75,0.23653922975063324
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,highest_8_region,1.0,0.252394437789917
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,highest_8_region,1.25,0.26840856671333313
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,deterministic_random_region,0.0,0.22201497852802277
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,deterministic_random_region,0.25,0.22922304272651672
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,deterministic_random_region,0.5,0.23670552670955658
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,deterministic_random_region,0.75,0.2444370836019516
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,deterministic_random_region,1.0,0.252394437789917
llava_1_5_7b,llava_1_5_7b:395124:78:8,8,deterministic_random_region,1.25,0.2605571150779724
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,highest_p_ffn_token,0.0,0.39027953147888184
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,highest_p_ffn_token,0.25,0.39107125997543335
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,highest_p_ffn_token,0.5,0.3919256031513214
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,highest_p_ffn_token,0.75,0.39284205436706543
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,highest_p_ffn_token,1.0,0.3938199281692505
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,highest_p_ffn_token,1.25,0.3948590159416199
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,highest_8_region,0.0,0.29499027132987976
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,highest_8_region,0.25,0.31850409507751465
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,highest_8_region,0.5,0.34292933344841003
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,highest_8_region,0.75,0.36808159947395325
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,highest_8_region,1.0,0.3938199281692505
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,highest_8_region,1.25,0.4200346767902374
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,deterministic_random_region,0.0,0.31622472405433655
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,deterministic_random_region,0.25,0.3352874219417572
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,deterministic_random_region,0.5,0.3545995056629181
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,deterministic_random_region,0.75,0.37412121891975403
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,deterministic_random_region,1.0,0.3938199281692505
llava_1_5_7b,llava_1_5_7b:404462:65:8,8,deterministic_random_region,1.25,0.41366907954216003
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,highest_p_ffn_token,0.0,1.1019697189331055
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,highest_p_ffn_token,0.25,1.1796460151672363
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,highest_p_ffn_token,0.5,1.2713205814361572
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,highest_p_ffn_token,0.75,1.3741652965545654
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,highest_p_ffn_token,1.0,1.4858328104019165
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,highest_p_ffn_token,1.25,1.6044511795043945
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,highest_8_region,0.0,0.9227195978164673
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,highest_8_region,0.25,0.9974308609962463
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,highest_8_region,0.5,1.126434326171875
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,highest_8_region,0.75,1.2935264110565186
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,highest_8_region,1.0,1.4858328104019165
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,highest_8_region,1.25,1.6947014331817627
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,deterministic_random_region,0.0,1.364472508430481
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,deterministic_random_region,0.25,1.3893814086914062
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,deterministic_random_region,0.5,1.4180721044540405
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,deterministic_random_region,0.75,1.450305700302124
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,deterministic_random_region,1.0,1.4858328104019165
llava_1_5_7b,llava_1_5_7b:459987:12:24,24,deterministic_random_region,1.25,1.5244084596633911
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,highest_p_ffn_token,0.0,1.3258490562438965
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,highest_p_ffn_token,0.25,1.3413276672363281
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,highest_p_ffn_token,0.5,1.357131004333496
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,highest_p_ffn_token,0.75,1.3732432126998901
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,highest_p_ffn_token,1.0,1.3896511793136597
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,highest_p_ffn_token,1.25,1.4063403606414795
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,highest_8_region,0.0,0.9437148571014404
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,highest_8_region,0.25,1.0424374341964722
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,highest_8_region,0.5,1.151520013809204
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,highest_8_region,0.75,1.2679754495620728
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,highest_8_region,1.0,1.3896511793136597
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,highest_8_region,1.25,1.51500403881073
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,deterministic_random_region,0.0,1.275727391242981
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,deterministic_random_region,0.25,1.302024483680725
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,deterministic_random_region,0.5,1.3298388719558716
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,deterministic_random_region,0.75,1.3590781688690186
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,deterministic_random_region,1.0,1.3896511793136597
llava_1_5_7b,llava_1_5_7b:468012:66:16,16,deterministic_random_region,1.25,1.4214696884155273
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,highest_p_ffn_token,0.0,2.6681830883026123
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,highest_p_ffn_token,0.25,2.7179415225982666
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,highest_p_ffn_token,0.5,2.768263578414917
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,highest_p_ffn_token,0.75,2.8191146850585938
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,highest_p_ffn_token,1.0,2.8704638481140137
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,highest_p_ffn_token,1.25,2.9222800731658936
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,highest_8_region,0.0,1.6310721635818481
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,highest_8_region,0.25,1.9121350049972534
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,highest_8_region,0.5,2.217327117919922
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,highest_8_region,0.75,2.5384814739227295
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,highest_8_region,1.0,2.8704638481140137
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,highest_8_region,1.25,3.209869384765625
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,deterministic_random_region,0.0,2.760119915008545
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,deterministic_random_region,0.25,2.7869808673858643
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,deterministic_random_region,0.5,2.814333438873291
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,deterministic_random_region,0.75,2.8421647548675537
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,deterministic_random_region,1.0,2.8704638481140137
llava_1_5_7b,llava_1_5_7b:47149:5:16,16,deterministic_random_region,1.25,2.8992176055908203
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,highest_p_ffn_token,0.0,1.455872893333435
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,highest_p_ffn_token,0.25,1.4902137517929077
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,highest_p_ffn_token,0.5,1.525553584098816
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,highest_p_ffn_token,0.75,1.5618234872817993
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,highest_p_ffn_token,1.0,1.5989596843719482
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,highest_p_ffn_token,1.25,1.6369036436080933
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,highest_8_region,0.0,1.1591976881027222
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,highest_8_region,0.25,1.263123869895935
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,highest_8_region,0.5,1.3716965913772583
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,highest_8_region,0.75,1.4838975667953491
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,highest_8_region,1.0,1.5989596843719482
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,highest_8_region,1.25,1.7163026332855225
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,deterministic_random_region,0.0,1.1591976881027222
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,deterministic_random_region,0.25,1.263123869895935
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,deterministic_random_region,0.5,1.3716965913772583
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,deterministic_random_region,0.75,1.4838975667953491
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,deterministic_random_region,1.0,1.5989596843719482
llava_1_5_7b,llava_1_5_7b:500559:7:24,24,deterministic_random_region,1.25,1.7163026332855225
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,highest_p_ffn_token,0.0,1.5105613470077515
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,highest_p_ffn_token,0.25,1.5293965339660645
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,highest_p_ffn_token,0.5,1.5484840869903564
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,highest_p_ffn_token,0.75,1.5678141117095947
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,highest_p_ffn_token,1.0,1.587378978729248
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,highest_p_ffn_token,1.25,1.607169270515442
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,highest_8_region,0.0,1.2122446298599243
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,highest_8_region,0.25,1.3004999160766602
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,highest_8_region,0.5,1.392866611480713
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,highest_8_region,0.75,1.4886735677719116
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,highest_8_region,1.0,1.587378978729248
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,highest_8_region,1.25,1.6885398626327515
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,deterministic_random_region,0.0,1.5274652242660522
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,deterministic_random_region,0.25,1.5422183275222778
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,deterministic_random_region,0.5,1.5571240186691284
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,deterministic_random_region,0.75,1.5721784830093384
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,deterministic_random_region,1.0,1.587378978729248
llava_1_5_7b,llava_1_5_7b:50782:4:8,8,deterministic_random_region,1.25,1.6027216911315918
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,highest_p_ffn_token,0.0,0.6792029738426208
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,highest_p_ffn_token,0.25,0.6774747967720032
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,highest_p_ffn_token,0.5,0.6759226322174072
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,highest_p_ffn_token,0.75,0.6745474338531494
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,highest_p_ffn_token,1.0,0.6733502149581909
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,highest_p_ffn_token,1.25,0.672330915927887
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,highest_8_region,0.0,0.5512229204177856
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,highest_8_region,0.25,0.581207811832428
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,highest_8_region,0.5,0.6115963459014893
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,highest_8_region,0.75,0.6423273086547852
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,highest_8_region,1.0,0.6733502149581909
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,highest_8_region,1.25,0.7046217918395996
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,deterministic_random_region,0.0,0.5843764543533325
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,deterministic_random_region,0.25,0.6064062714576721
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,deterministic_random_region,0.5,0.6285890340805054
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,deterministic_random_region,0.75,0.6509082913398743
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,deterministic_random_region,1.0,0.6733502149581909
llava_1_5_7b,llava_1_5_7b:514376:31:8,8,deterministic_random_region,1.25,0.6959025263786316
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,highest_p_ffn_token,0.0,1.5913641452789307
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,highest_p_ffn_token,0.25,1.6164308786392212
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,highest_p_ffn_token,0.5,1.6417523622512817
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,highest_p_ffn_token,0.75,1.6673192977905273
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,highest_p_ffn_token,1.0,1.6931240558624268
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,highest_p_ffn_token,1.25,1.7191596031188965
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,highest_8_region,0.0,0.7985595464706421
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,highest_8_region,0.25,1.0172690153121948
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,highest_8_region,0.5,1.2412687540054321
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,highest_8_region,0.75,1.4669597148895264
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,highest_8_region,1.0,1.6931240558624268
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,highest_8_region,1.25,1.9193906784057617
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,deterministic_random_region,0.0,0.7985595464706421
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,deterministic_random_region,0.25,1.0172690153121948
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,deterministic_random_region,0.5,1.2412687540054321
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,deterministic_random_region,0.75,1.4669597148895264
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,deterministic_random_region,1.0,1.6931240558624268
llava_1_5_7b,llava_1_5_7b:519611:7:8,8,deterministic_random_region,1.25,1.9193906784057617
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,highest_p_ffn_token,0.0,0.9989792704582214
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,highest_p_ffn_token,0.25,1.0093700885772705
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,highest_p_ffn_token,0.5,1.0199027061462402
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,highest_p_ffn_token,0.75,1.0305733680725098
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,highest_p_ffn_token,1.0,1.0413769483566284
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,highest_p_ffn_token,1.25,1.0523102283477783
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,highest_8_region,0.0,0.7146228551864624
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,highest_8_region,0.25,0.7902930378913879
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,highest_8_region,0.5,0.8708146810531616
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,highest_8_region,0.75,0.954832911491394
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,highest_8_region,1.0,1.0413769483566284
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,highest_8_region,1.25,1.1297489404678345
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,deterministic_random_region,0.0,0.9628815650939941
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,deterministic_random_region,0.25,0.9820421934127808
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,deterministic_random_region,0.5,1.0015277862548828
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,deterministic_random_region,0.75,1.0213137865066528
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,deterministic_random_region,1.0,1.0413769483566284
llava_1_5_7b,llava_1_5_7b:526359:37:8,8,deterministic_random_region,1.25,1.061696171760559
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,highest_p_ffn_token,0.0,15.692033767700195
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,highest_p_ffn_token,0.25,15.753966331481934
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,highest_p_ffn_token,0.5,15.816367149353027
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,highest_p_ffn_token,0.75,15.879178047180176
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,highest_p_ffn_token,1.0,15.942401885986328
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,highest_p_ffn_token,1.25,16.00605010986328
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,highest_8_region,0.0,13.192111015319824
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,highest_8_region,0.25,13.882643699645996
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,highest_8_region,0.5,14.571310043334961
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,highest_8_region,0.75,15.257976531982422
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,highest_8_region,1.0,15.942401885986328
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,highest_8_region,1.25,16.6245059967041
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,deterministic_random_region,0.0,14.759376525878906
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,deterministic_random_region,0.25,15.05355453491211
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,deterministic_random_region,0.5,15.348840713500977
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,deterministic_random_region,0.75,15.645150184631348
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,deterministic_random_region,1.0,15.942401885986328
llava_1_5_7b,llava_1_5_7b:526359:37:32,32,deterministic_random_region,1.25,16.240524291992188
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,highest_p_ffn_token,0.0,14.719185829162598
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,highest_p_ffn_token,0.25,14.698220252990723
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,highest_p_ffn_token,0.5,14.67771053314209
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,highest_p_ffn_token,0.75,14.657713890075684
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,highest_p_ffn_token,1.0,14.638209342956543
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,highest_p_ffn_token,1.25,14.619210243225098
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,highest_8_region,0.0,12.558603286743164
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,highest_8_region,0.25,13.078873634338379
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,highest_8_region,0.5,13.599017143249512
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,highest_8_region,0.75,14.118831634521484
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,highest_8_region,1.0,14.638209342956543
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,highest_8_region,1.25,15.15703010559082
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,deterministic_random_region,0.0,13.340022087097168
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,deterministic_random_region,0.25,13.664074897766113
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,deterministic_random_region,0.5,13.988469123840332
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,deterministic_random_region,0.75,14.313203811645508
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,deterministic_random_region,1.0,14.638209342956543
llava_1_5_7b,llava_1_5_7b:526359:27:32,32,deterministic_random_region,1.25,14.963470458984375
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,highest_p_ffn_token,0.0,0.3551633059978485
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,highest_p_ffn_token,0.25,0.35995447635650635
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,highest_p_ffn_token,0.5,0.36614522337913513
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,highest_p_ffn_token,0.75,0.3736637234687805
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,highest_p_ffn_token,1.0,0.3824285864830017
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,highest_p_ffn_token,1.25,0.392353355884552
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,highest_8_region,0.0,0.29177334904670715
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,highest_8_region,0.25,0.31361961364746094
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,highest_8_region,0.5,0.33608168363571167
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,highest_8_region,0.75,0.3590470552444458
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,highest_8_region,1.0,0.3824285864830017
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,highest_8_region,1.25,0.4061568081378937
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,deterministic_random_region,0.0,0.36062994599342346
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,deterministic_random_region,0.25,0.3659989833831787
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,deterministic_random_region,0.5,0.37142330408096313
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,deterministic_random_region,0.75,0.37690067291259766
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,deterministic_random_region,1.0,0.3824285864830017
llava_1_5_7b,llava_1_5_7b:549012:84:8,8,deterministic_random_region,1.25,0.3880051374435425
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,highest_p_ffn_token,0.0,1.6973594427108765
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,highest_p_ffn_token,0.25,1.778245210647583
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,highest_p_ffn_token,0.5,1.8615225553512573
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,highest_p_ffn_token,0.75,1.9468590021133423
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,highest_p_ffn_token,1.0,2.0339653491973877
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,highest_p_ffn_token,1.25,2.12259578704834
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,highest_8_region,0.0,0.7508144974708557
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,highest_8_region,0.25,0.8845445513725281
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,highest_8_region,0.5,1.2075759172439575
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,highest_8_region,0.75,1.6063684225082397
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,highest_8_region,1.0,2.0339653491973877
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,highest_8_region,1.25,2.472874879837036
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,deterministic_random_region,0.0,1.995924949645996
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,deterministic_random_region,0.25,2.0046820640563965
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,deterministic_random_region,0.5,2.013946533203125
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,deterministic_random_region,0.75,2.023710012435913
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,deterministic_random_region,1.0,2.0339653491973877
llava_1_5_7b,llava_1_5_7b:567886:95:24,24,deterministic_random_region,1.25,2.044706344604492
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,highest_p_ffn_token,0.0,2.139714479446411
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,highest_p_ffn_token,0.25,2.3541781902313232
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,highest_p_ffn_token,0.5,2.5905983448028564
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,highest_p_ffn_token,0.75,2.846647262573242
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,highest_p_ffn_token,1.0,3.120054006576538
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,highest_p_ffn_token,1.25,3.4085288047790527
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,highest_8_region,0.0,1.0485095977783203
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,highest_8_region,0.25,1.4617910385131836
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,highest_8_region,0.5,1.9733514785766602
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,highest_8_region,0.75,2.5331573486328125
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,highest_8_region,1.0,3.120054006576538
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,highest_8_region,1.25,3.720592737197876
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,deterministic_random_region,0.0,3.1041388511657715
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,deterministic_random_region,0.25,3.107743740081787
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,deterministic_random_region,0.5,3.1115989685058594
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,deterministic_random_region,0.75,3.1157031059265137
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,deterministic_random_region,1.0,3.120054006576538
