model,image_id,response_index,layer,method,metric,value
llava_1_5_7b,48905,21,8,Q_POSITIVE,patch_aupr,0.2766513228416443
llava_1_5_7b,48905,21,8,LOGIT_MARGIN_POSITIVE,bbox_mass,0.0970267578959465
llava_1_5_7b,48905,21,8,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,48905,21,8,LOGIT_MARGIN_POSITIVE,patch_aupr,0.23109278082847595
llava_1_5_7b,48905,21,16,WRITE,bbox_mass,0.5702648758888245
llava_1_5_7b,48905,21,16,WRITE,top1_pointing,1.0
llava_1_5_7b,48905,21,16,WRITE,patch_aupr,0.4632035195827484
llava_1_5_7b,48905,21,16,JFFN,bbox_mass,0.5572595596313477
llava_1_5_7b,48905,21,16,JFFN,top1_pointing,1.0
llava_1_5_7b,48905,21,16,JFFN,patch_aupr,0.4561535716056824
llava_1_5_7b,48905,21,16,Q_POSITIVE,bbox_mass,0.7125864624977112
llava_1_5_7b,48905,21,16,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,48905,21,16,Q_POSITIVE,patch_aupr,0.5042945146560669
llava_1_5_7b,48905,21,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.20695799589157104
llava_1_5_7b,48905,21,16,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,48905,21,16,LOGIT_MARGIN_POSITIVE,patch_aupr,0.2628786563873291
llava_1_5_7b,48905,21,24,WRITE,bbox_mass,0.40936407446861267
llava_1_5_7b,48905,21,24,WRITE,top1_pointing,1.0
llava_1_5_7b,48905,21,24,WRITE,patch_aupr,0.3254988491535187
llava_1_5_7b,48905,21,24,JFFN,bbox_mass,0.40639597177505493
llava_1_5_7b,48905,21,24,JFFN,top1_pointing,1.0
llava_1_5_7b,48905,21,24,JFFN,patch_aupr,0.3247339725494385
llava_1_5_7b,48905,21,24,Q_POSITIVE,bbox_mass,0.585090160369873
llava_1_5_7b,48905,21,24,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,48905,21,24,Q_POSITIVE,patch_aupr,0.36590448021888733
llava_1_5_7b,48905,21,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.10956808924674988
llava_1_5_7b,48905,21,24,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,48905,21,24,LOGIT_MARGIN_POSITIVE,patch_aupr,0.24320906400680542
llava_1_5_7b,48905,21,32,WRITE,bbox_mass,0.27706360816955566
llava_1_5_7b,48905,21,32,WRITE,top1_pointing,0.0
llava_1_5_7b,48905,21,32,WRITE,patch_aupr,0.301436185836792
llava_1_5_7b,48905,21,32,JFFN,bbox_mass,0.22455716133117676
llava_1_5_7b,48905,21,32,JFFN,top1_pointing,0.0
llava_1_5_7b,48905,21,32,JFFN,patch_aupr,0.25832197070121765
llava_1_5_7b,48905,21,32,Q_POSITIVE,bbox_mass,0.20805630087852478
llava_1_5_7b,48905,21,32,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,48905,21,32,Q_POSITIVE,patch_aupr,0.24991105496883392
llava_1_5_7b,48905,21,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.2658692002296448
llava_1_5_7b,48905,21,32,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,48905,21,32,LOGIT_MARGIN_POSITIVE,patch_aupr,0.3586692810058594
llava_1_5_7b,63521,5,8,WRITE,bbox_mass,0.9646859169006348
llava_1_5_7b,63521,5,8,WRITE,top1_pointing,1.0
llava_1_5_7b,63521,5,8,WRITE,patch_aupr,1.0
llava_1_5_7b,63521,5,8,JFFN,bbox_mass,0.9643415212631226
llava_1_5_7b,63521,5,8,JFFN,top1_pointing,1.0
llava_1_5_7b,63521,5,8,JFFN,patch_aupr,1.0
llava_1_5_7b,63521,5,8,Q_POSITIVE,bbox_mass,0.9678337574005127
llava_1_5_7b,63521,5,8,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,63521,5,8,Q_POSITIVE,patch_aupr,1.0
llava_1_5_7b,63521,5,8,LOGIT_MARGIN_POSITIVE,bbox_mass,0.9741286039352417
llava_1_5_7b,63521,5,8,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,63521,5,8,LOGIT_MARGIN_POSITIVE,patch_aupr,1.0
llava_1_5_7b,63521,5,16,WRITE,bbox_mass,0.9834387302398682
llava_1_5_7b,63521,5,16,WRITE,top1_pointing,1.0
llava_1_5_7b,63521,5,16,WRITE,patch_aupr,1.0
llava_1_5_7b,63521,5,16,JFFN,bbox_mass,0.984961211681366
llava_1_5_7b,63521,5,16,JFFN,top1_pointing,1.0
llava_1_5_7b,63521,5,16,JFFN,patch_aupr,1.0
llava_1_5_7b,63521,5,16,Q_POSITIVE,bbox_mass,0.9904435873031616
llava_1_5_7b,63521,5,16,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,63521,5,16,Q_POSITIVE,patch_aupr,1.0
llava_1_5_7b,63521,5,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.9465954899787903
llava_1_5_7b,63521,5,16,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,63521,5,16,LOGIT_MARGIN_POSITIVE,patch_aupr,1.0
llava_1_5_7b,63521,5,24,WRITE,bbox_mass,0.9871125817298889
llava_1_5_7b,63521,5,24,WRITE,top1_pointing,1.0
llava_1_5_7b,63521,5,24,WRITE,patch_aupr,1.0
llava_1_5_7b,63521,5,24,JFFN,bbox_mass,0.9869034290313721
llava_1_5_7b,63521,5,24,JFFN,top1_pointing,1.0
llava_1_5_7b,63521,5,24,JFFN,patch_aupr,1.0
llava_1_5_7b,63521,5,24,Q_POSITIVE,bbox_mass,0.9877182841300964
llava_1_5_7b,63521,5,24,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,63521,5,24,Q_POSITIVE,patch_aupr,1.0
llava_1_5_7b,63521,5,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.9887538552284241
llava_1_5_7b,63521,5,24,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,63521,5,24,LOGIT_MARGIN_POSITIVE,patch_aupr,1.0
llava_1_5_7b,63521,5,32,WRITE,bbox_mass,0.9720728993415833
llava_1_5_7b,63521,5,32,WRITE,top1_pointing,1.0
llava_1_5_7b,63521,5,32,WRITE,patch_aupr,1.0
llava_1_5_7b,63521,5,32,JFFN,bbox_mass,0.9710050225257874
llava_1_5_7b,63521,5,32,JFFN,top1_pointing,1.0
llava_1_5_7b,63521,5,32,JFFN,patch_aupr,1.0
llava_1_5_7b,63521,5,32,Q_POSITIVE,bbox_mass,0.9756125807762146
llava_1_5_7b,63521,5,32,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,63521,5,32,Q_POSITIVE,patch_aupr,1.0
llava_1_5_7b,63521,5,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.9998467564582825
llava_1_5_7b,63521,5,32,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,63521,5,32,LOGIT_MARGIN_POSITIVE,patch_aupr,1.0
llava_1_5_7b,14038,12,8,WRITE,bbox_mass,0.041896820068359375
llava_1_5_7b,14038,12,8,WRITE,top1_pointing,0.0
llava_1_5_7b,14038,12,8,WRITE,patch_aupr,0.061855167150497437
llava_1_5_7b,14038,12,8,JFFN,bbox_mass,0.04404325783252716
llava_1_5_7b,14038,12,8,JFFN,top1_pointing,0.0
llava_1_5_7b,14038,12,8,JFFN,patch_aupr,0.06620081514120102
llava_1_5_7b,14038,12,8,Q_POSITIVE,bbox_mass,0.05399259179830551
llava_1_5_7b,14038,12,8,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,14038,12,8,Q_POSITIVE,patch_aupr,0.093069888651371
llava_1_5_7b,14038,12,8,LOGIT_MARGIN_POSITIVE,bbox_mass,2.6592653739498928e-05
llava_1_5_7b,14038,12,8,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,14038,12,8,LOGIT_MARGIN_POSITIVE,patch_aupr,0.027793508023023605
llava_1_5_7b,14038,12,16,WRITE,bbox_mass,0.04514580965042114
llava_1_5_7b,14038,12,16,WRITE,top1_pointing,0.0
llava_1_5_7b,14038,12,16,WRITE,patch_aupr,0.08640836924314499
llava_1_5_7b,14038,12,16,JFFN,bbox_mass,0.04128492251038551
llava_1_5_7b,14038,12,16,JFFN,top1_pointing,0.0
llava_1_5_7b,14038,12,16,JFFN,patch_aupr,0.07670025527477264
llava_1_5_7b,14038,12,16,Q_POSITIVE,bbox_mass,0.04620998352766037
llava_1_5_7b,14038,12,16,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,14038,12,16,Q_POSITIVE,patch_aupr,0.07772316783666611
llava_1_5_7b,14038,12,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.06865071505308151
llava_1_5_7b,14038,12,16,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,14038,12,16,LOGIT_MARGIN_POSITIVE,patch_aupr,0.07987614721059799
llava_1_5_7b,14038,12,24,WRITE,bbox_mass,0.02449767477810383
llava_1_5_7b,14038,12,24,WRITE,top1_pointing,0.0
llava_1_5_7b,14038,12,24,WRITE,patch_aupr,0.05316665768623352
llava_1_5_7b,14038,12,24,JFFN,bbox_mass,0.026033321395516396
llava_1_5_7b,14038,12,24,JFFN,top1_pointing,0.0
llava_1_5_7b,14038,12,24,JFFN,patch_aupr,0.05420144647359848
llava_1_5_7b,14038,12,24,Q_POSITIVE,bbox_mass,0.019504092633724213
llava_1_5_7b,14038,12,24,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,14038,12,24,Q_POSITIVE,patch_aupr,0.06316234171390533
llava_1_5_7b,14038,12,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.007346149068325758
llava_1_5_7b,14038,12,24,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,14038,12,24,LOGIT_MARGIN_POSITIVE,patch_aupr,0.03513631597161293
llava_1_5_7b,14038,12,32,WRITE,bbox_mass,0.019801272079348564
llava_1_5_7b,14038,12,32,WRITE,top1_pointing,0.0
llava_1_5_7b,14038,12,32,WRITE,patch_aupr,0.04320758953690529
llava_1_5_7b,14038,12,32,JFFN,bbox_mass,0.01114512886852026
llava_1_5_7b,14038,12,32,JFFN,top1_pointing,0.0
llava_1_5_7b,14038,12,32,JFFN,patch_aupr,0.025415878742933273
llava_1_5_7b,14038,12,32,Q_POSITIVE,bbox_mass,0.00868198461830616
llava_1_5_7b,14038,12,32,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,14038,12,32,Q_POSITIVE,patch_aupr,0.0240023210644722
llava_1_5_7b,14038,12,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.003985513933002949
llava_1_5_7b,14038,12,32,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,14038,12,32,LOGIT_MARGIN_POSITIVE,patch_aupr,0.03622341528534889
llava_1_5_7b,543065,5,8,WRITE,bbox_mass,0.7229045033454895
llava_1_5_7b,543065,5,8,WRITE,top1_pointing,1.0
llava_1_5_7b,543065,5,8,WRITE,patch_aupr,0.6351104974746704
llava_1_5_7b,543065,5,8,JFFN,bbox_mass,0.7562822699546814
llava_1_5_7b,543065,5,8,JFFN,top1_pointing,1.0
llava_1_5_7b,543065,5,8,JFFN,patch_aupr,0.6492761373519897
llava_1_5_7b,543065,5,8,Q_POSITIVE,bbox_mass,0.9232615828514099
llava_1_5_7b,543065,5,8,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,543065,5,8,Q_POSITIVE,patch_aupr,0.7285668253898621
llava_1_5_7b,543065,5,8,LOGIT_MARGIN_POSITIVE,bbox_mass,0.3451332151889801
llava_1_5_7b,543065,5,8,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,543065,5,8,LOGIT_MARGIN_POSITIVE,patch_aupr,0.535691499710083
llava_1_5_7b,543065,5,16,WRITE,bbox_mass,0.7036202549934387
llava_1_5_7b,543065,5,16,WRITE,top1_pointing,1.0
llava_1_5_7b,543065,5,16,WRITE,patch_aupr,0.6714811325073242
llava_1_5_7b,543065,5,16,JFFN,bbox_mass,0.7016082406044006
llava_1_5_7b,543065,5,16,JFFN,top1_pointing,1.0
llava_1_5_7b,543065,5,16,JFFN,patch_aupr,0.6669679284095764
llava_1_5_7b,543065,5,16,Q_POSITIVE,bbox_mass,0.8686770796775818
llava_1_5_7b,543065,5,16,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,543065,5,16,Q_POSITIVE,patch_aupr,0.7402336597442627
llava_1_5_7b,543065,5,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.33844396471977234
llava_1_5_7b,543065,5,16,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,543065,5,16,LOGIT_MARGIN_POSITIVE,patch_aupr,0.4715365767478943
llava_1_5_7b,543065,5,24,WRITE,bbox_mass,0.7057022452354431
llava_1_5_7b,543065,5,24,WRITE,top1_pointing,1.0
llava_1_5_7b,543065,5,24,WRITE,patch_aupr,0.625582754611969
llava_1_5_7b,543065,5,24,JFFN,bbox_mass,0.6998292207717896
llava_1_5_7b,543065,5,24,JFFN,top1_pointing,1.0
llava_1_5_7b,543065,5,24,JFFN,patch_aupr,0.6258447170257568
llava_1_5_7b,543065,5,24,Q_POSITIVE,bbox_mass,0.8218190670013428
llava_1_5_7b,543065,5,24,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,543065,5,24,Q_POSITIVE,patch_aupr,0.6724351048469543
llava_1_5_7b,543065,5,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.8140735626220703
llava_1_5_7b,543065,5,24,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,543065,5,24,LOGIT_MARGIN_POSITIVE,patch_aupr,0.6623185873031616
llava_1_5_7b,543065,5,32,WRITE,bbox_mass,0.5212194919586182
llava_1_5_7b,543065,5,32,WRITE,top1_pointing,0.0
llava_1_5_7b,543065,5,32,WRITE,patch_aupr,0.576284646987915
llava_1_5_7b,543065,5,32,JFFN,bbox_mass,0.5788166522979736
llava_1_5_7b,543065,5,32,JFFN,top1_pointing,0.0
llava_1_5_7b,543065,5,32,JFFN,patch_aupr,0.5728977918624878
llava_1_5_7b,543065,5,32,Q_POSITIVE,bbox_mass,0.639617383480072
llava_1_5_7b,543065,5,32,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,543065,5,32,Q_POSITIVE,patch_aupr,0.6149925589561462
llava_1_5_7b,543065,5,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.4099552631378174
llava_1_5_7b,543065,5,32,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,543065,5,32,LOGIT_MARGIN_POSITIVE,patch_aupr,0.557517945766449
llava_1_5_7b,22158,27,8,WRITE,bbox_mass,0.14685752987861633
llava_1_5_7b,22158,27,8,WRITE,top1_pointing,0.0
llava_1_5_7b,22158,27,8,WRITE,patch_aupr,0.20267178118228912
llava_1_5_7b,22158,27,8,JFFN,bbox_mass,0.16057893633842468
llava_1_5_7b,22158,27,8,JFFN,top1_pointing,0.0
llava_1_5_7b,22158,27,8,JFFN,patch_aupr,0.21127274632453918
llava_1_5_7b,22158,27,8,Q_POSITIVE,bbox_mass,0.19304075837135315
llava_1_5_7b,22158,27,8,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,22158,27,8,Q_POSITIVE,patch_aupr,0.24166591465473175
llava_1_5_7b,22158,27,8,LOGIT_MARGIN_POSITIVE,bbox_mass,0.1165253296494484
llava_1_5_7b,22158,27,8,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,22158,27,8,LOGIT_MARGIN_POSITIVE,patch_aupr,0.15451626479625702
llava_1_5_7b,22158,27,16,WRITE,bbox_mass,0.4673144221305847
llava_1_5_7b,22158,27,16,WRITE,top1_pointing,1.0
llava_1_5_7b,22158,27,16,WRITE,patch_aupr,0.44230082631111145
llava_1_5_7b,22158,27,16,JFFN,bbox_mass,0.4671739339828491
llava_1_5_7b,22158,27,16,JFFN,top1_pointing,1.0
llava_1_5_7b,22158,27,16,JFFN,patch_aupr,0.44001758098602295
llava_1_5_7b,22158,27,16,Q_POSITIVE,bbox_mass,0.6570215821266174
llava_1_5_7b,22158,27,16,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,22158,27,16,Q_POSITIVE,patch_aupr,0.4747268855571747
llava_1_5_7b,22158,27,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.5916451215744019
llava_1_5_7b,22158,27,16,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,22158,27,16,LOGIT_MARGIN_POSITIVE,patch_aupr,0.3970571756362915
llava_1_5_7b,22158,27,24,WRITE,bbox_mass,0.1725550889968872
llava_1_5_7b,22158,27,24,WRITE,top1_pointing,0.0
llava_1_5_7b,22158,27,24,WRITE,patch_aupr,0.20631341636180878
llava_1_5_7b,22158,27,24,JFFN,bbox_mass,0.1735944002866745
llava_1_5_7b,22158,27,24,JFFN,top1_pointing,0.0
llava_1_5_7b,22158,27,24,JFFN,patch_aupr,0.2057856023311615
llava_1_5_7b,22158,27,24,Q_POSITIVE,bbox_mass,0.1911585032939911
llava_1_5_7b,22158,27,24,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,22158,27,24,Q_POSITIVE,patch_aupr,0.23108606040477753
llava_1_5_7b,22158,27,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.1725115180015564
llava_1_5_7b,22158,27,24,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,22158,27,24,LOGIT_MARGIN_POSITIVE,patch_aupr,0.18455345928668976
llava_1_5_7b,22158,27,32,WRITE,bbox_mass,0.17940817773342133
llava_1_5_7b,22158,27,32,WRITE,top1_pointing,0.0
llava_1_5_7b,22158,27,32,WRITE,patch_aupr,0.23108339309692383
llava_1_5_7b,22158,27,32,JFFN,bbox_mass,0.12364036589860916
llava_1_5_7b,22158,27,32,JFFN,top1_pointing,0.0
llava_1_5_7b,22158,27,32,JFFN,patch_aupr,0.15781772136688232
llava_1_5_7b,22158,27,32,Q_POSITIVE,bbox_mass,0.11348696053028107
llava_1_5_7b,22158,27,32,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,22158,27,32,Q_POSITIVE,patch_aupr,0.14620541036128998
llava_1_5_7b,22158,27,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.23570187389850616
llava_1_5_7b,22158,27,32,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,22158,27,32,LOGIT_MARGIN_POSITIVE,patch_aupr,0.29888370633125305
llava_1_5_7b,572811,4,8,WRITE,bbox_mass,0.701240599155426
llava_1_5_7b,572811,4,8,WRITE,top1_pointing,1.0
llava_1_5_7b,572811,4,8,WRITE,patch_aupr,0.7205010652542114
llava_1_5_7b,572811,4,8,JFFN,bbox_mass,0.7060708403587341
llava_1_5_7b,572811,4,8,JFFN,top1_pointing,1.0
llava_1_5_7b,572811,4,8,JFFN,patch_aupr,0.7242004871368408
llava_1_5_7b,572811,4,8,Q_POSITIVE,bbox_mass,0.7620015144348145
llava_1_5_7b,572811,4,8,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,572811,4,8,Q_POSITIVE,patch_aupr,0.7608016133308411
llava_1_5_7b,572811,4,8,LOGIT_MARGIN_POSITIVE,bbox_mass,0.420945942401886
llava_1_5_7b,572811,4,8,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,572811,4,8,LOGIT_MARGIN_POSITIVE,patch_aupr,0.5350595712661743
llava_1_5_7b,572811,4,16,WRITE,bbox_mass,0.8357448577880859
llava_1_5_7b,572811,4,16,WRITE,top1_pointing,1.0
llava_1_5_7b,572811,4,16,WRITE,patch_aupr,0.8272246718406677
llava_1_5_7b,572811,4,16,JFFN,bbox_mass,0.8457820415496826
llava_1_5_7b,572811,4,16,JFFN,top1_pointing,1.0
llava_1_5_7b,572811,4,16,JFFN,patch_aupr,0.8286877274513245
llava_1_5_7b,572811,4,16,Q_POSITIVE,bbox_mass,0.9589976072311401
llava_1_5_7b,572811,4,16,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,572811,4,16,Q_POSITIVE,patch_aupr,0.877763569355011
llava_1_5_7b,572811,4,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.5665515661239624
llava_1_5_7b,572811,4,16,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,572811,4,16,LOGIT_MARGIN_POSITIVE,patch_aupr,0.540145754814148
llava_1_5_7b,572811,4,24,WRITE,bbox_mass,0.6794183254241943
llava_1_5_7b,572811,4,24,WRITE,top1_pointing,1.0
llava_1_5_7b,572811,4,24,WRITE,patch_aupr,0.6950681209564209
llava_1_5_7b,572811,4,24,JFFN,bbox_mass,0.6690744161605835
llava_1_5_7b,572811,4,24,JFFN,top1_pointing,1.0
llava_1_5_7b,572811,4,24,JFFN,patch_aupr,0.6911690831184387
llava_1_5_7b,572811,4,24,Q_POSITIVE,bbox_mass,0.7702265977859497
llava_1_5_7b,572811,4,24,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,572811,4,24,Q_POSITIVE,patch_aupr,0.7325384616851807
llava_1_5_7b,572811,4,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.40279048681259155
llava_1_5_7b,572811,4,24,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,572811,4,24,LOGIT_MARGIN_POSITIVE,patch_aupr,0.5369964838027954
llava_1_5_7b,572811,4,32,WRITE,bbox_mass,0.4506598711013794
llava_1_5_7b,572811,4,32,WRITE,top1_pointing,0.0
llava_1_5_7b,572811,4,32,WRITE,patch_aupr,0.5390239953994751
llava_1_5_7b,572811,4,32,JFFN,bbox_mass,0.42193591594696045
llava_1_5_7b,572811,4,32,JFFN,top1_pointing,0.0
llava_1_5_7b,572811,4,32,JFFN,patch_aupr,0.497257798910141
llava_1_5_7b,572811,4,32,Q_POSITIVE,bbox_mass,0.43511104583740234
llava_1_5_7b,572811,4,32,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,572811,4,32,Q_POSITIVE,patch_aupr,0.501636266708374
llava_1_5_7b,572811,4,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.5020537972450256
llava_1_5_7b,572811,4,32,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,572811,4,32,LOGIT_MARGIN_POSITIVE,patch_aupr,0.507598876953125
llava_1_5_7b,85390,4,8,WRITE,bbox_mass,0.766219437122345
llava_1_5_7b,85390,4,8,WRITE,top1_pointing,1.0
llava_1_5_7b,85390,4,8,WRITE,patch_aupr,0.7678957581520081
llava_1_5_7b,85390,4,8,JFFN,bbox_mass,0.7805657982826233
llava_1_5_7b,85390,4,8,JFFN,top1_pointing,1.0
llava_1_5_7b,85390,4,8,JFFN,patch_aupr,0.7736349105834961
llava_1_5_7b,85390,4,8,Q_POSITIVE,bbox_mass,0.8490124344825745
llava_1_5_7b,85390,4,8,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,85390,4,8,Q_POSITIVE,patch_aupr,0.8064963817596436
llava_1_5_7b,85390,4,8,LOGIT_MARGIN_POSITIVE,bbox_mass,0.7948446273803711
llava_1_5_7b,85390,4,8,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,85390,4,8,LOGIT_MARGIN_POSITIVE,patch_aupr,0.6667779684066772
llava_1_5_7b,85390,4,16,WRITE,bbox_mass,0.8416551947593689
llava_1_5_7b,85390,4,16,WRITE,top1_pointing,1.0
llava_1_5_7b,85390,4,16,WRITE,patch_aupr,0.804425835609436
llava_1_5_7b,85390,4,16,JFFN,bbox_mass,0.8398622274398804
llava_1_5_7b,85390,4,16,JFFN,top1_pointing,1.0
llava_1_5_7b,85390,4,16,JFFN,patch_aupr,0.8023027181625366
llava_1_5_7b,85390,4,16,Q_POSITIVE,bbox_mass,0.9167079925537109
llava_1_5_7b,85390,4,16,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,85390,4,16,Q_POSITIVE,patch_aupr,0.8556721210479736
llava_1_5_7b,85390,4,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.5706883668899536
llava_1_5_7b,85390,4,16,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,85390,4,16,LOGIT_MARGIN_POSITIVE,patch_aupr,0.6244426965713501
llava_1_5_7b,85390,4,24,WRITE,bbox_mass,0.7411930561065674
llava_1_5_7b,85390,4,24,WRITE,top1_pointing,1.0
llava_1_5_7b,85390,4,24,WRITE,patch_aupr,0.7377110719680786
llava_1_5_7b,85390,4,24,JFFN,bbox_mass,0.7390086650848389
llava_1_5_7b,85390,4,24,JFFN,top1_pointing,1.0
llava_1_5_7b,85390,4,24,JFFN,patch_aupr,0.7368204593658447
llava_1_5_7b,85390,4,24,Q_POSITIVE,bbox_mass,0.7307546138763428
llava_1_5_7b,85390,4,24,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,85390,4,24,Q_POSITIVE,patch_aupr,0.7226179242134094
llava_1_5_7b,85390,4,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.7987427115440369
llava_1_5_7b,85390,4,24,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,85390,4,24,LOGIT_MARGIN_POSITIVE,patch_aupr,0.7782131433486938
llava_1_5_7b,85390,4,32,WRITE,bbox_mass,0.5697780847549438
llava_1_5_7b,85390,4,32,WRITE,top1_pointing,0.0
llava_1_5_7b,85390,4,32,WRITE,patch_aupr,0.6484707593917847
llava_1_5_7b,85390,4,32,JFFN,bbox_mass,0.5674979090690613
llava_1_5_7b,85390,4,32,JFFN,top1_pointing,0.0
llava_1_5_7b,85390,4,32,JFFN,patch_aupr,0.6355408430099487
llava_1_5_7b,85390,4,32,Q_POSITIVE,bbox_mass,0.5900750160217285
llava_1_5_7b,85390,4,32,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,85390,4,32,Q_POSITIVE,patch_aupr,0.6384179592132568
llava_1_5_7b,85390,4,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.5194963812828064
llava_1_5_7b,85390,4,32,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,85390,4,32,LOGIT_MARGIN_POSITIVE,patch_aupr,0.6364345550537109
llava_1_5_7b,462289,5,8,WRITE,bbox_mass,0.4902747571468353
llava_1_5_7b,462289,5,8,WRITE,top1_pointing,1.0
llava_1_5_7b,462289,5,8,WRITE,patch_aupr,0.4876626133918762
llava_1_5_7b,462289,5,8,JFFN,bbox_mass,0.5417602062225342
llava_1_5_7b,462289,5,8,JFFN,top1_pointing,1.0
llava_1_5_7b,462289,5,8,JFFN,patch_aupr,0.5247147679328918
llava_1_5_7b,462289,5,8,Q_POSITIVE,bbox_mass,0.7378795742988586
llava_1_5_7b,462289,5,8,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,462289,5,8,Q_POSITIVE,patch_aupr,0.6387437582015991
llava_1_5_7b,462289,5,8,LOGIT_MARGIN_POSITIVE,bbox_mass,0.5145019888877869
llava_1_5_7b,462289,5,8,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,462289,5,8,LOGIT_MARGIN_POSITIVE,patch_aupr,0.4411134123802185
llava_1_5_7b,462289,5,16,WRITE,bbox_mass,0.5274995565414429
llava_1_5_7b,462289,5,16,WRITE,top1_pointing,1.0
